city,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver
Winterfell,3,2014-01-09,4.4,1.0,2014-02-10,Android,0.0,True,33.3,11.49,5.0
King's Landing,1,2014-01-25,,1.0,2014-04-28,Android,0.0,False,50.0,14.39,5.0
Winterfell,13,2014-01-17,5.0,1.1,2014-06-29,iPhone,13.7,False,72.6,3.24,4.8
Astapor,1,2014-01-12,4.7,1.8,2014-03-22,Android,40.0,False,60.0,7.08,5.0
Winterfell,4,2014-01-23,3.0,1.0,2014-06-07,iPhone,0.0,False,87.5,5.18,4.6
Astapor,0,2014-01-23,5.0,1.11,2014-06-18,iPhone,14.3,False,71.4,2.64,4.4
King's Landing,0,2014-01-30,5.0,1.0,2014-04-06,iPhone,0.0,False,0.0,1.54,5.0
Astapor,0,2014-01-11,5.0,1.1400000000000001,2014-06-25,iPhone,28.6,False,57.1,3.46,4.2
Astapor,1,2014-01-13,5.0,1.0,2014-05-22,iPhone,0.0,True,100.0,14.79,5.0
Winterfell,2,2014-01-25,1.0,1.0,2014-06-08,iPhone,0.0,False,50.0,1.58,4.8
Winterfell,0,2014-01-16,5.0,1.0,2014-05-31,iPhone,0.0,False,100.0,1.17,5.0
Winterfell,21,2014-01-24,3.7,1.0,2014-06-30,iPhone,0.0,False,77.3,2.14,4.5
Winterfell,2,2014-01-26,4.9,1.06,2014-06-28,iPhone,5.7,True,54.3,5.1,4.6
King's Landing,2,2014-01-20,5.0,1.0,2014-04-24,Android,0.0,False,80.0,2.26,5.0
Astapor,2,2014-01-31,5.0,1.0,2014-02-01,iPhone,0.0,True,50.0,4.25,5.0
Winterfell,2,2014-01-09,4.5,1.0,2014-01-14,iPhone,0.0,False,100.0,10.12,5.0
King's Landing,6,2014-01-20,4.0,1.04,2014-06-25,iPhone,8.6,False,62.9,3.87,4.9
Astapor,1,2014-01-04,5.0,2.75,2014-01-19,Android,100.0,False,0.0,2.83,5.0
Astapor,0,2014-01-11,5.0,1.0,2014-04-06,Android,0.0,False,0.0,0.71,5.0
Astapor,0,2014-01-23,,1.0,2014-03-16,iPhone,0.0,True,0.0,2.35,4.0
Astapor,1,2014-01-22,5.0,1.0,2014-01-24,iPhone,0.0,False,100.0,2.87,5.0
Astapor,0,2014-01-18,,1.0,2014-04-13,iPhone,0.0,False,0.0,2.22,5.0
Winterfell,1,2014-01-25,4.0,2.0,2014-02-01,Android,100.0,False,0.0,7.51,5.0
Winterfell,2,2014-01-29,4.0,1.0,2014-02-28,Android,0.0,True,50.0,4.3,5.0
King's Landing,3,2014-01-22,4.0,1.0,2014-02-03,iPhone,0.0,False,33.3,6.62,5.0
Winterfell,1,2014-01-04,4.3,1.04,2014-06-22,iPhone,7.1,True,21.4,1.78,4.4
Winterfell,2,2014-01-28,5.0,1.0,2014-02-01,Android,0.0,False,100.0,3.29,4.0
Winterfell,2,2014-01-07,5.0,1.06,2014-05-18,iPhone,12.5,False,50.0,5.8,4.9
Winterfell,2,2014-01-28,5.0,1.0,2014-01-30,iPhone,0.0,False,100.0,5.37,4.0
King's Landing,10,2014-01-11,5.0,1.06,2014-06-29,Android,7.9,True,60.5,3.8200000000000003,4.9
Winterfell,1,2014-01-06,5.0,1.0,2014-05-11,Android,0.0,False,50.0,1.42,4.5
Winterfell,8,2014-01-21,4.7,1.0,2014-02-04,iPhone,0.0,True,100.0,3.19,4.4
Winterfell,1,2014-01-05,5.0,1.25,2014-06-27,iPhone,25.0,False,50.0,4.92,5.0
Winterfell,1,2014-01-05,5.0,1.15,2014-06-05,iPhone,20.0,False,60.0,5.35,4.8
King's Landing,0,2014-01-04,5.0,1.0,2014-05-18,iPhone,0.0,False,66.7,2.51,5.0
Astapor,5,2014-01-03,5.0,1.0,2014-06-27,iPhone,0.0,True,66.7,3.13,4.7
Winterfell,3,2014-01-06,5.0,1.05,2014-05-10,Android,9.1,False,72.7,2.69,4.8
King's Landing,1,2014-01-25,,1.0,2014-01-26,iPhone,0.0,False,0.0,1.29,
Astapor,1,2014-01-22,,1.0,2014-01-23,iPhone,0.0,True,100.0,10.2,5.0
Winterfell,1,2014-01-04,5.0,1.31,2014-06-27,iPhone,25.0,True,25.0,6.87,5.0
Astapor,0,2014-01-11,4.8,1.25,2014-05-07,iPhone,20.0,False,20.0,2.89,4.5
King's Landing,5,2014-01-09,3.9,1.04,2014-06-09,iPhone,14.3,True,50.0,1.8599999999999999,4.7
Winterfell,3,2014-01-18,5.0,1.0,2014-01-19,Android,0.0,True,0.0,7.9,5.0
Winterfell,0,2014-01-03,5.0,1.0,2014-05-16,Android,0.0,False,100.0,3.12,5.0
King's Landing,1,2014-01-29,5.0,1.0,2014-03-13,iPhone,0.0,True,66.7,6.83,5.0
Winterfell,0,2014-01-29,4.0,1.0,2014-03-21,iPhone,0.0,False,100.0,1.7000000000000002,5.0
Winterfell,1,2014-01-18,,1.0,2014-01-19,iPhone,0.0,False,0.0,0.66,5.0
Winterfell,4,2014-01-22,3.7,1.38,2014-02-17,iPhone,25.0,True,75.0,5.89,4.5
Winterfell,0,2014-01-22,5.0,1.0,2014-05-03,iPhone,0.0,False,100.0,1.83,5.0
Winterfell,1,2014-01-09,,1.0,2014-01-09,iPhone,0.0,False,100.0,0.46,5.0
Astapor,1,2014-01-25,,1.75,2014-06-15,Android,50.0,False,50.0,2.58,4.0
Winterfell,2,2014-01-24,5.0,1.19,2014-05-11,iPhone,25.0,False,50.0,6.14,4.5
Winterfell,0,2014-01-11,4.0,1.0,2014-06-03,Android,0.0,False,100.0,4.8,5.0
King's Landing,3,2014-01-04,3.5,1.0,2014-06-19,iPhone,0.0,True,44.4,4.31,4.4
Astapor,0,2014-01-13,4.5,1.0,2014-06-29,iPhone,0.0,False,37.5,4.41,4.9
Winterfell,0,2014-01-21,,1.0,2014-06-25,iPhone,0.0,False,100.0,3.52,5.0
Astapor,1,2014-01-30,5.0,1.13,2014-05-20,Android,25.0,True,75.0,2.7199999999999998,5.0
Winterfell,0,2014-01-07,,1.0,2014-06-05,Android,0.0,True,100.0,16.34,5.0
King's Landing,4,2014-01-16,4.9,1.0,2014-05-20,iPhone,0.0,False,84.5,1.3,4.7
Astapor,0,2014-01-01,4.5,1.0,2014-06-28,iPhone,0.0,True,55.0,5.09,4.9
Winterfell,2,2014-01-12,5.0,1.0,2014-05-13,Android,0.0,False,80.0,4.36,5.0
Winterfell,0,2014-01-10,4.0,1.0,2014-03-30,iPhone,0.0,False,0.0,1.5899999999999999,5.0
Astapor,1,2014-01-20,5.0,1.0,2014-06-14,iPhone,0.0,True,60.0,18.56,5.0
Winterfell,1,2014-01-11,,1.0,2014-01-12,Android,0.0,False,0.0,8.97,4.0
Astapor,5,2014-01-27,4.6,1.0,2014-05-09,iPhone,0.0,True,78.6,2.86,4.9
Astapor,2,2014-01-19,4.0,1.13,2014-01-25,iPhone,50.0,False,0.0,2.44,5.0
King's Landing,0,2014-01-19,4.5,1.0,2014-06-06,Android,0.0,True,100.0,23.68,5.0
Winterfell,7,2014-01-16,4.8,1.0,2014-06-08,iPhone,0.0,False,75.0,7.15,4.0
Winterfell,0,2014-01-30,4.8,1.21,2014-04-27,Android,33.3,False,33.3,4.21,5.0
Winterfell,0,2014-01-24,5.0,1.0,2014-05-29,Android,0.0,False,100.0,12.68,5.0
Astapor,1,2014-01-12,,1.0,2014-01-13,iPhone,0.0,True,0.0,3.37,5.0
Winterfell,0,2014-01-22,,1.0,2014-04-03,iPhone,0.0,False,100.0,5.03,5.0
Winterfell,1,2014-01-26,5.0,1.0,2014-01-26,Android,0.0,False,0.0,4.69,5.0
Astapor,1,2014-01-27,,1.0,2014-05-30,iPhone,0.0,True,100.0,1.79,5.0
King's Landing,5,2014-01-18,4.5,1.1,2014-01-19,Android,20.0,False,0.0,1.4100000000000001,4.8
Winterfell,1,2014-01-22,,1.0,2014-06-08,iPhone,0.0,False,66.7,12.84,3.7
Winterfell,7,2014-01-02,4.9,1.0,2014-01-04,Android,0.0,False,71.4,2.25,4.7
Winterfell,6,2014-01-05,4.2,1.1,2014-06-21,iPhone,14.8,False,66.7,5.02,4.5
King's Landing,4,2014-01-16,4.9,1.05,2014-06-26,iPhone,6.3,False,68.8,3.66,4.8
Astapor,1,2014-01-21,5.0,1.0,2014-01-21,Android,0.0,False,100.0,9.76,5.0
King's Landing,1,2014-01-24,5.0,1.0,2014-06-23,iPhone,0.0,True,0.0,1.11,5.0
Winterfell,2,2014-01-25,5.0,1.0,2014-06-24,iPhone,0.0,True,66.7,2.67,5.0
Winterfell,0,2014-01-16,5.0,1.0,2014-05-19,Android,0.0,False,0.0,2.37,5.0
Winterfell,2,2014-01-14,3.0,1.0,2014-01-24,iPhone,0.0,False,100.0,2.14,5.0
Winterfell,8,2014-01-04,4.9,1.2,2014-06-21,iPhone,18.8,True,71.9,3.98,4.7
King's Landing,2,2014-01-05,5.0,1.25,2014-06-21,iPhone,60.0,False,40.0,5.93,5.0
Astapor,0,2014-01-24,5.0,1.0,2014-03-16,iPhone,0.0,True,0.0,1.99,5.0
Astapor,0,2014-01-24,3.0,1.0,2014-05-03,iPhone,0.0,True,0.0,25.14,5.0
Astapor,1,2014-01-24,5.0,1.08,2014-05-17,iPhone,33.3,False,100.0,4.4,4.7
Astapor,0,2014-01-23,4.6,1.0,2014-05-16,Android,0.0,False,81.3,6.46,4.6
Astapor,18,2014-01-03,4.9,1.03,2014-06-30,iPhone,5.5,False,72.4,2.2800000000000002,4.8
Astapor,3,2014-01-23,4.8,1.08,2014-06-30,iPhone,5.3,True,89.5,2.91,4.9
King's Landing,1,2014-01-22,5.0,1.0,2014-06-13,iPhone,0.0,False,100.0,2.25,5.0
Winterfell,1,2014-01-26,,1.0,2014-01-27,Android,0.0,False,100.0,9.82,5.0
Winterfell,0,2014-01-04,,1.0,2014-02-10,Android,0.0,False,0.0,4.73,5.0
Astapor,0,2014-01-28,,1.0,2014-05-20,Android,0.0,True,100.0,14.92,5.0
Winterfell,2,2014-01-25,5.0,1.0,2014-02-03,iPhone,0.0,False,0.0,3.56,5.0
King's Landing,4,2014-01-21,5.0,1.19,2014-01-29,Android,25.0,False,100.0,1.52,4.8
Winterfell,3,2014-01-10,4.8,1.07,2014-06-27,iPhone,12.5,True,75.0,5.29,4.7
King's Landing,7,2014-01-09,5.0,1.02,2014-07-01,iPhone,3.3,True,100.0,11.19,4.9
Winterfell,0,2014-01-09,,1.0,2014-05-21,iPhone,0.0,False,100.0,6.95,4.5
Winterfell,1,2014-01-19,,1.0,2014-02-08,iPhone,0.0,True,0.0,1.04,5.0
Winterfell,6,2014-01-19,3.9,1.0,2014-06-27,iPhone,0.0,False,80.0,5.88,5.0
Winterfell,1,2014-01-25,,1.0,2014-01-26,iPhone,0.0,False,0.0,6.4,5.0
Winterfell,0,2014-01-09,5.0,1.5,2014-03-13,Android,50.0,False,100.0,0.9,4.5
King's Landing,19,2014-01-13,4.8,1.03,2014-06-16,Android,4.3,True,100.0,8.78,4.7
Astapor,0,2014-01-19,,1.0,2014-05-23,Android,0.0,True,100.0,3.86,5.0
Astapor,2,2014-01-25,5.0,1.11,2014-06-28,iPhone,14.3,True,42.9,2.43,4.2
Astapor,3,2014-01-19,3.8,1.09,2014-03-23,iPhone,18.2,True,63.6,2.11,4.9
Winterfell,15,2014-01-31,3.6,1.3,2014-03-17,iPhone,18.8,True,56.3,2.29,4.8
Astapor,0,2014-01-12,5.0,1.0,2014-04-04,iPhone,0.0,True,100.0,2.8200000000000003,5.0
Winterfell,3,2014-01-22,,1.0,2014-06-14,iPhone,0.0,False,33.3,5.42,5.0
Winterfell,0,2014-01-18,,1.0,2014-06-21,Android,0.0,False,100.0,4.89,5.0
Winterfell,0,2014-01-17,5.0,1.19,2014-06-01,iPhone,16.7,True,25.0,2.25,4.7
Winterfell,2,2014-01-14,4.8,1.12,2014-06-22,iPhone,11.8,True,76.5,7.79,4.7
Winterfell,0,2014-01-11,1.0,1.0,2014-03-17,Android,0.0,False,100.0,15.03,5.0
King's Landing,23,2014-01-02,5.0,1.1400000000000001,2014-06-30,iPhone,18.6,True,67.6,6.25,4.8
Astapor,0,2014-01-10,4.2,1.15,2014-06-15,iPhone,20.0,False,0.0,6.23,5.0
King's Landing,0,2014-01-18,5.0,1.0,2014-06-24,iPhone,0.0,False,100.0,5.13,5.0
Astapor,0,2014-01-04,5.0,1.0,2014-04-10,Android,0.0,False,100.0,0.76,5.0
Winterfell,0,2014-01-10,4.8,1.13,2014-05-06,iPhone,16.7,True,66.7,1.37,5.0
Winterfell,11,2014-01-08,4.5,1.0,2014-05-16,iPhone,0.0,False,91.7,1.63,4.4
Winterfell,3,2014-01-25,5.0,1.0,2014-06-13,Android,0.0,False,40.0,3.44,5.0
King's Landing,1,2014-01-23,5.0,1.0,2014-01-24,iPhone,0.0,False,100.0,2.46,5.0
Astapor,1,2014-01-04,5.0,1.0,2014-01-05,Android,0.0,False,0.0,5.49,5.0
King's Landing,0,2014-01-24,,1.0,2014-04-10,iPhone,0.0,False,100.0,2.33,5.0
Astapor,1,2014-01-17,5.0,1.0,2014-01-17,Android,0.0,False,100.0,14.2,5.0
Winterfell,1,2014-01-31,,1.0,2014-02-01,Android,0.0,False,100.0,6.67,5.0
King's Landing,2,2014-01-31,5.0,1.08,2014-06-23,iPhone,15.4,False,30.8,3.47,4.8
Winterfell,0,2014-01-30,5.0,1.0,2014-04-23,Android,0.0,False,66.7,15.34,4.0
Astapor,2,2014-01-24,4.0,1.25,2014-06-30,Android,20.0,True,60.0,6.19,4.8
King's Landing,0,2014-01-06,5.0,1.0,2014-04-05,iPhone,0.0,False,0.0,1.67,5.0
King's Landing,0,2014-01-20,5.0,1.0,2014-06-04,Android,0.0,False,100.0,14.05,5.0
King's Landing,2,2014-01-11,5.0,1.0,2014-06-28,iPhone,0.0,False,33.3,3.65,5.0
Astapor,3,2014-01-21,4.7,1.21,2014-06-14,iPhone,17.6,True,70.6,3.03,4.8
Winterfell,0,2014-01-05,5.0,1.0,2014-06-23,Android,0.0,False,71.4,2.52,4.8
Winterfell,0,2014-01-21,5.0,1.0,2014-06-19,iPhone,0.0,True,100.0,17.98,5.0
Astapor,13,2014-01-29,4.7,1.0,2014-02-25,Android,0.0,False,92.3,7.17,4.8
Astapor,0,2014-01-04,4.5,1.0,2014-05-14,iPhone,0.0,False,50.0,3.4,4.0
Winterfell,2,2014-01-27,4.0,1.0,2014-01-27,iPhone,0.0,False,100.0,2.09,5.0
Winterfell,1,2014-01-22,4.0,1.06,2014-06-26,iPhone,12.5,True,75.0,2.87,5.0
Astapor,0,2014-01-21,5.0,1.0,2014-02-24,iPhone,0.0,True,33.3,6.33,5.0
Astapor,1,2014-01-11,5.0,1.0,2014-01-12,Android,0.0,False,0.0,2.86,5.0
Astapor,1,2014-01-31,,1.0,2014-02-14,iPhone,0.0,False,100.0,4.99,5.0
Winterfell,2,2014-01-10,4.9,1.0,2014-05-31,Android,0.0,False,54.5,4.94,5.0
Astapor,1,2014-01-24,,1.25,2014-04-06,Android,50.0,False,0.0,5.58,5.0
Astapor,2,2014-01-31,5.0,1.0,2014-02-13,iPhone,0.0,False,50.0,2.43,4.0
Winterfell,1,2014-01-07,5.0,1.0,2014-01-18,Android,0.0,False,0.0,3.51,5.0
Astapor,2,2014-01-16,5.0,1.0,2014-01-16,iPhone,0.0,True,100.0,1.8399999999999999,5.0
King's Landing,6,2014-01-09,4.7,1.15,2014-06-06,Android,15.4,False,53.8,2.85,4.9
Astapor,2,2014-01-04,5.0,1.0,2014-04-25,Android,0.0,True,33.3,3.11,5.0
Winterfell,13,2014-01-03,5.0,1.06,2014-06-30,iPhone,9.3,True,51.2,4.12,4.6
Winterfell,4,2014-01-26,4.5,1.06,2014-06-30,iPhone,6.5,True,54.8,4.8,4.4
Winterfell,1,2014-01-08,4.0,1.0,2014-01-09,iPhone,0.0,False,100.0,3.02,5.0
King's Landing,0,2014-01-30,5.0,1.0,2014-06-26,iPhone,0.0,False,100.0,2.46,5.0
King's Landing,2,2014-01-11,5.0,1.0,2014-06-25,iPhone,0.0,True,75.0,3.69,4.6
Astapor,0,2014-01-16,,1.0,2014-06-10,iPhone,0.0,True,100.0,10.62,5.0
Winterfell,2,2014-01-23,5.0,1.0,2014-01-24,Android,0.0,False,100.0,0.71,5.0
Winterfell,6,2014-01-23,5.0,1.0,2014-02-17,iPhone,0.0,False,0.0,2.74,5.0
Winterfell,0,2014-01-05,3.2,1.0,2014-06-13,iPhone,0.0,True,100.0,0.91,4.5
Winterfell,0,2014-01-02,4.0,1.0,2014-06-08,iPhone,0.0,True,0.0,3.13,4.3
King's Landing,0,2014-01-10,,1.0,2014-03-28,iPhone,0.0,True,100.0,10.72,5.0
Winterfell,1,2014-01-03,5.0,1.0,2014-04-18,iPhone,0.0,False,100.0,8.37,5.0
King's Landing,14,2014-01-25,5.0,1.01,2014-06-06,iPhone,2.1,True,88.7,5.12,4.9
King's Landing,0,2014-01-20,5.0,1.0,2014-06-12,iPhone,0.0,False,100.0,14.76,5.0
Winterfell,1,2014-01-11,4.0,1.0,2014-01-12,Android,0.0,False,0.0,1.0,4.0
Winterfell,9,2014-01-03,4.5,1.0,2014-06-21,iPhone,0.0,True,26.7,3.42,4.5
Winterfell,1,2014-01-18,5.0,1.08,2014-06-08,iPhone,33.3,False,0.0,11.52,3.3
Astapor,2,2014-01-26,4.8,1.0,2014-06-26,iPhone,0.0,True,87.5,4.44,5.0
Astapor,2,2014-01-17,4.0,1.13,2014-02-04,iPhone,50.0,False,100.0,14.61,5.0
Astapor,0,2014-01-07,4.9,1.1,2014-07-01,iPhone,12.9,True,61.3,3.8200000000000003,4.7
Winterfell,1,2014-01-25,5.0,1.0,2014-01-26,Android,0.0,False,0.0,3.89,5.0
Winterfell,0,2014-01-22,,1.0,2014-05-30,iPhone,0.0,False,100.0,3.4,5.0
Astapor,2,2014-01-24,4.1,1.02,2014-06-30,iPhone,2.3,True,86.4,1.98,4.7
Astapor,1,2014-01-05,5.0,1.0,2014-01-27,iPhone,0.0,False,0.0,3.49,4.0
Winterfell,2,2014-01-10,5.0,1.11,2014-05-10,iPhone,14.3,False,57.1,2.46,4.9
Winterfell,3,2014-01-18,5.0,1.0,2014-05-26,Android,0.0,False,0.0,1.47,5.0
King's Landing,4,2014-01-22,4.5,1.31,2014-02-11,iPhone,25.0,False,50.0,11.35,4.5
Astapor,4,2014-01-03,4.3,1.1,2014-07-01,iPhone,17.1,False,54.3,2.18,4.6
King's Landing,7,2014-01-25,3.9,1.15,2014-06-26,iPhone,15.4,True,69.2,3.86,4.7
Astapor,1,2014-01-10,5.0,1.0,2014-01-11,Android,0.0,True,100.0,2.39,4.0
Winterfell,1,2014-01-25,,1.0,2014-01-26,iPhone,0.0,False,0.0,1.19,5.0
King's Landing,0,2014-01-07,4.7,1.21,2014-06-27,iPhone,33.3,False,50.0,1.92,5.0
Winterfell,2,2014-01-12,4.0,1.13,2014-01-19,iPhone,50.0,False,0.0,2.56,5.0
King's Landing,4,2014-01-30,4.5,1.0,2014-06-21,iPhone,0.0,False,70.0,5.46,4.8
Winterfell,0,2014-01-17,5.0,1.0,2014-05-04,iPhone,0.0,True,0.0,7.28,5.0
Astapor,0,2014-01-19,,1.0,2014-04-19,Android,0.0,False,0.0,5.31,4.0
Astapor,2,2014-01-30,5.0,1.25,2014-06-27,iPhone,33.3,False,66.7,3.21,5.0
Winterfell,1,2014-01-03,3.3,1.0,2014-05-30,iPhone,0.0,False,25.0,3.65,5.0
Astapor,2,2014-01-19,5.0,1.0,2014-06-30,iPhone,0.0,True,100.0,1.17,5.0
Astapor,1,2014-01-13,5.0,1.25,2014-01-26,Android,100.0,False,0.0,2.41,5.0
King's Landing,0,2014-01-29,5.0,1.25,2014-03-31,Android,33.3,False,66.7,3.3,5.0
Astapor,0,2014-01-25,4.0,1.0,2014-05-03,iPhone,0.0,True,66.7,3.43,4.3
King's Landing,3,2014-01-16,5.0,1.0,2014-01-20,Android,0.0,False,33.3,9.58,5.0
Winterfell,2,2014-01-08,4.0,1.0,2014-05-25,iPhone,0.0,False,37.5,3.8200000000000003,4.6
Winterfell,1,2014-01-25,4.0,1.0,2014-03-14,iPhone,0.0,False,100.0,8.86,5.0
Astapor,18,2014-01-26,4.8,1.12,2014-05-14,iPhone,17.6,False,72.5,2.49,4.4
King's Landing,3,2014-01-31,5.0,1.07,2014-04-29,iPhone,11.1,False,55.6,4.36,4.9
Astapor,3,2014-01-03,5.0,1.0,2014-01-04,iPhone,0.0,False,100.0,0.91,5.0
King's Landing,0,2014-01-20,4.6,1.04,2014-06-28,iPhone,6.7,False,46.7,2.85,4.9
Winterfell,0,2014-01-15,,2.0,2014-06-20,iPhone,100.0,True,100.0,29.39,5.0
Winterfell,1,2014-01-25,4.0,1.0,2014-02-16,iPhone,0.0,False,0.0,0.74,5.0
King's Landing,2,2014-01-26,5.0,1.0,2014-02-21,Android,0.0,False,100.0,2.37,5.0
Winterfell,1,2014-01-18,,1.0,2014-01-21,iPhone,0.0,False,100.0,4.16,4.0
Winterfell,1,2014-01-02,5.0,1.0,2014-01-03,iPhone,0.0,True,100.0,0.43,1.0
Astapor,1,2014-01-22,4.0,1.0,2014-05-31,iPhone,0.0,False,50.0,3.67,4.8
Astapor,3,2014-01-28,5.0,1.0,2014-01-29,iPhone,0.0,False,100.0,30.8,4.7
Winterfell,2,2014-01-21,4.5,1.5,2014-04-05,Android,16.7,True,50.0,3.98,5.0
King's Landing,6,2014-01-30,5.0,1.08,2014-06-30,iPhone,21.1,False,36.8,2.63,4.6
Winterfell,1,2014-01-09,4.3,1.44,2014-04-03,iPhone,25.0,True,50.0,7.92,5.0
King's Landing,0,2014-01-16,5.0,1.5,2014-05-04,iPhone,50.0,False,0.0,7.95,4.5
Winterfell,5,2014-01-25,4.9,1.01,2014-06-14,iPhone,4.5,True,86.4,1.1400000000000001,4.5
King's Landing,0,2014-01-26,4.0,1.0,2014-06-06,iPhone,0.0,True,100.0,8.16,4.0
Astapor,6,2014-01-25,4.9,1.01,2014-05-03,Android,4.3,False,56.5,2.7,4.9
Winterfell,15,2014-01-26,3.9,1.0,2014-05-09,iPhone,0.0,True,35.5,4.18,4.8
Winterfell,0,2014-01-26,5.0,1.04,2014-06-15,iPhone,14.3,False,14.3,6.34,4.7
Astapor,1,2014-01-24,4.0,1.0,2014-01-25,iPhone,0.0,False,0.0,16.51,5.0
Winterfell,5,2014-01-25,4.6,1.02,2014-06-29,Android,2.5,True,45.0,5.46,4.5
Winterfell,0,2014-01-07,4.5,1.75,2014-03-09,Android,50.0,False,0.0,11.03,5.0
Winterfell,1,2014-01-26,,1.0,2014-03-14,iPhone,0.0,True,100.0,1.03,5.0
King's Landing,2,2014-01-16,5.0,1.0,2014-01-19,Android,0.0,False,50.0,4.6,5.0
Astapor,6,2014-01-31,3.8,1.05,2014-05-10,iPhone,10.0,True,70.0,2.85,4.6
Winterfell,8,2014-01-11,4.4,1.21,2014-05-31,iPhone,30.8,False,53.8,4.29,4.8
Winterfell,2,2014-01-04,4.0,1.0,2014-01-31,Android,0.0,False,100.0,12.41,4.5
King's Landing,0,2014-01-14,5.0,1.38,2014-06-08,iPhone,50.0,False,50.0,12.99,4.0
Astapor,1,2014-01-05,5.0,1.0,2014-04-15,iPhone,0.0,True,55.6,9.74,5.0
Astapor,0,2014-01-27,5.0,2.25,2014-04-13,iPhone,50.0,False,50.0,2.14,5.0
Winterfell,1,2014-01-13,,1.0,2014-01-18,iPhone,0.0,True,0.0,2.98,5.0
Astapor,1,2014-01-31,5.0,1.75,2014-02-23,Android,100.0,False,0.0,3.5,5.0
Winterfell,0,2014-01-03,5.0,1.06,2014-06-12,iPhone,25.0,True,100.0,9.91,4.0
King's Landing,5,2014-01-11,3.4,1.15,2014-06-07,Android,7.7,True,30.8,2.2,4.4
Astapor,1,2014-01-19,,1.0,2014-01-19,iPhone,0.0,False,0.0,10.36,5.0
Astapor,0,2014-01-10,,1.0,2014-02-14,iPhone,0.0,False,100.0,1.1,5.0
Winterfell,6,2014-01-10,4.2,1.0,2014-01-20,iPhone,0.0,False,16.7,5.54,4.8
Astapor,3,2014-01-11,5.0,1.0,2014-01-21,Android,0.0,False,100.0,7.6,4.0
Winterfell,3,2014-01-18,4.5,1.0,2014-01-20,iPhone,0.0,True,0.0,12.31,5.0
Winterfell,2,2014-01-21,5.0,1.0,2014-01-24,Android,0.0,True,100.0,8.54,5.0
Winterfell,0,2014-01-09,3.0,1.0,2014-05-03,iPhone,0.0,False,50.0,13.98,5.0
Astapor,0,2014-01-18,5.0,1.0,2014-04-08,iPhone,0.0,False,100.0,4.4,5.0
Winterfell,2,2014-01-31,4.5,1.0,2014-02-01,Android,0.0,False,50.0,1.31,5.0
Astapor,1,2014-01-12,,1.0,2014-05-17,iPhone,0.0,False,50.0,14.6,4.0
Winterfell,2,2014-01-12,4.2,1.0,2014-05-18,Android,0.0,True,38.9,3.33,4.6
Astapor,0,2014-01-04,5.0,1.0,2014-04-14,iPhone,0.0,True,25.0,5.37,4.8
Winterfell,0,2014-01-18,,1.0,2014-06-18,Android,0.0,False,100.0,4.6,5.0
Astapor,0,2014-01-16,,1.0,2014-02-23,iPhone,0.0,False,0.0,3.88,5.0
Winterfell,0,2014-01-01,2.5,1.0,2014-06-22,iPhone,0.0,False,50.0,18.98,5.0
Winterfell,3,2014-01-19,5.0,1.0,2014-01-20,iPhone,0.0,False,33.3,6.29,5.0
Astapor,2,2014-01-03,4.0,1.0,2014-06-30,iPhone,0.0,False,25.0,2.94,4.0
Winterfell,1,2014-01-26,1.0,1.0,2014-01-26,Android,0.0,False,0.0,4.47,5.0
Winterfell,0,2014-01-22,5.0,1.0,2014-03-30,iPhone,0.0,True,25.0,9.8,4.8
Winterfell,5,2014-01-23,4.5,1.08,2014-06-08,Android,16.7,False,50.0,4.43,4.8
Winterfell,1,2014-01-01,5.0,1.0,2014-01-02,iPhone,0.0,False,100.0,14.56,5.0
King's Landing,1,2014-01-20,,1.0,2014-01-21,Android,0.0,False,100.0,3.36,5.0
Winterfell,0,2014-01-08,5.0,1.0,2014-04-26,Android,0.0,False,100.0,2.37,5.0
Winterfell,56,2014-01-26,4.8,1.01,2014-06-30,iPhone,2.2,False,73.1,3.51,4.8
King's Landing,1,2014-01-11,5.0,1.0,2014-05-11,iPhone,0.0,False,0.0,4.51,5.0
Astapor,0,2014-01-31,5.0,1.75,2014-05-18,iPhone,100.0,False,0.0,1.54,5.0
Winterfell,2,2014-01-27,4.0,1.18,2014-06-22,iPhone,14.3,True,57.1,5.38,4.9
King's Landing,0,2014-01-02,4.9,1.02,2014-06-19,iPhone,3.6,True,71.4,2.59,4.9
Astapor,2,2014-01-18,5.0,1.0,2014-01-19,Android,0.0,False,0.0,8.0,5.0
King's Landing,0,2014-01-10,3.4,1.0,2014-06-20,iPhone,0.0,True,92.9,5.86,4.7
Winterfell,10,2014-01-01,2.1,1.0,2014-06-21,iPhone,0.0,False,61.5,2.03,4.3
Winterfell,5,2014-01-19,4.3,1.01,2014-06-21,iPhone,5.0,True,50.0,7.46,4.6
Astapor,0,2014-01-16,,1.0,2014-03-01,iPhone,0.0,False,100.0,5.04,5.0
Winterfell,0,2014-01-11,5.0,1.0,2014-06-01,iPhone,0.0,True,0.0,13.5,5.0
Winterfell,0,2014-01-30,4.9,1.16,2014-06-21,iPhone,18.2,True,45.5,3.33,4.5
Astapor,2,2014-01-13,4.0,1.0,2014-06-26,iPhone,0.0,False,100.0,9.54,5.0
Astapor,37,2014-01-13,4.9,1.05,2014-06-28,iPhone,8.9,True,70.0,4.97,4.6
